time,throughput,delay,loss
0.0,0.851894042748157,320.036889903222,0.0018429411385345149
1.0169491525423728,0.8462614260641602,320.5909316799692,0.0013802595641423578
2.0338983050847457,0.8444511488235018,324.28899373656384,0.0014056318148206815
3.0508474576271185,0.8304378055216567,321.66804902662795,0.0017791197102354148
4.067796610169491,0.8262305553564008,322.3415700990538,0.001622879374534703
5.084745762711864,0.8193989476913544,324.4744482751487,0.0010658322327922452
6.101694915254237,0.8201373617895173,321.00135648310254,0.00167576480217499
7.11864406779661,0.8211945080948002,321.90603370567027,0.0011173307103987573
8.135593220338983,0.8121725906126603,321.8390559300543,0.0010406091245475178
9.152542372881356,0.8071698729883637,323.2017454048903,0.0016845743256219104
10.169491525423728,0.7999999999999999,320.2568028069051,0.0019364626342329952
11.1864406779661,0.7999999999999999,323.5184675624784,0.0017212457909784873
12.203389830508474,0.8134534025003046,322.2456233807633,0.00143325871416241
13.220338983050848,0.8050776523752157,324.4054023020069,0.0016652026992034562
14.23728813559322,0.8174752910133742,323.8226545289507,0.0016617463635576826
15.254237288135592,0.8171953953313648,320.53907424346284,0.0014044360734491595
16.271186440677965,0.8229297128253117,323.74788644877134,0.0011333383203901706
17.28813559322034,0.8315151294408711,320.8300822747746,0.0011265846273087654
18.305084745762713,0.8472136262049214,323.4386329159259,0.0019830162634187527
19.322033898305083,0.8489077698644255,322.27674422595913,0.0017053143184276817
20.338983050847457,0.8444189652614417,324.62052572426023,0.0015301016390707333
21.35593220338983,0.847868192328129,320.63128097887693,0.0015281111172458295
22.3728813559322,0.8366738534940614,320.57441499805736,0.0018803740332817523
23.389830508474574,0.8333360972123935,321.0631471030097,0.0016685300916310206
24.406779661016948,0.831879611000253,324.61950166243815,0.001376888708234601
25.423728813559322,0.8159265467200605,320.4856951361285,0.0015794062559693729
26.440677966101696,0.8114714644299976,324.11210511569067,0.001134235779577318
27.457627118644066,0.818489493757062,321.3186012884643,0.0011950897075813512
28.47457627118644,0.8313768472005357,323.4950890064321,0.001680391211490957
29.491525423728813,0.8189314156109878,321.3261221900386,0.0013086797493051452
30.508474576271183,0.8240259460097663,324.36620591338396,0.0010347153912968494
31.525423728813557,0.8394188844032039,322.433781707089,0.0012154380119127816
32.54237288135593,0.8380283990571041,320.54198569317697,0.0013095042012173663
33.559322033898304,0.8264608874455529,322.74586336318,0.0016966106881963357
34.57627118644068,0.8337992491200291,322.02122801755684,0.0012007171184248975
35.59322033898305,0.8336088609346933,320.2488051285332,0.0018594709437675778
36.610169491525426,0.827978388109235,323.93567987686987,0.001255391649789766
37.62711864406779,0.8314562726133808,321.8291419748565,0.001961293466424289
38.644067796610166,0.8332603849603928,323.91546036950956,0.00109360865804006
39.66101694915254,0.8294638707046017,321.815633141438,0.0010257824823532065
40.67796610169491,0.8273255440576662,324.5264127664558,0.0018114923591086756
41.69491525423729,0.8316352858452056,322.8537076946996,0.0018992801125255784
42.71186440677966,0.8462837623262413,324.0163156250768,0.0013789315632727758
43.728813559322035,0.8437820656629746,322.13761460146094,0.0019681076737436396
44.7457627118644,0.8470023734709576,323.44491627430085,0.001325161972240392
45.762711864406775,0.8621407540454079,321.6468748438754,0.0014003250782416948
46.77966101694915,0.8523684366997965,322.09625088327414,0.0010078653450439727
47.79661016949152,0.854274035413252,321.11055332278966,0.001733919092131584
48.813559322033896,0.8609470691003135,323.1999356617754,0.0012455461032979567
49.83050847457627,0.8581697297116633,323.80136031529133,0.0012300570799058165
50.847457627118644,0.8576784957902792,320.09915838393187,0.0010986889675534811
51.86440677966102,0.8431723325611794,321.8143447888885,0.001120128151116564
52.88135593220339,0.8327631677224352,322.7936464712665,0.0012443140789006957
53.89830508474576,0.8288221686458521,322.94412191420594,0.0016063997687728682
54.91525423728813,0.8300815885517484,323.55167503721543,0.0010624957379208734
55.932203389830505,0.823479878904376,323.849047673799,0.001873281398865665
56.94915254237288,0.8131021128467583,324.3310453026415,0.0019588819657300215
57.96610169491525,0.8203770738276241,320.4369269349661,0.0013606553448750644
58.983050847457626,0.8088812518110698,320.73579274493727,0.0017491831713231046
60.0,0.7999999999999999,320.5489695381945,0.0015364705923481968
